analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation
success,132347124,695330,SEASON: A letter to the future,2023-02-07 01:23:12,2023-01-31,7.0,D0-D30,positive,1.6666666666666667,2.0,0.5114006400108337,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Really relaxing, scenic, and well-written.""}]",low,"매우 편안하고 경치가 좋으며 글이 잘 쓰인 게임으로, 올해 최고의 충동구매였다고 평가함.",현재의 평화롭고 서사 중심적인 게임 분위기와 시각적 완성도를 유지 및 강화할 것.,exact_match
success,132490428,695330,SEASON: A letter to the future,2023-02-09 21:42:29,2023-01-31,9.0,D0-D30,positive,9.166666666666666,1.0,0.5199999809265137,mixed,3.0,content_volume,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""beautiful in the visuals and story""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""pretty fast to finish""}, {""category"": ""story"", ""sentiment"": ""negative"", ""evidence"": ""ending felt rushed""}]",medium,"비주얼과 스토리는 훌륭하지만, 플레이 타임이 짧고 결말이 급하게 마무리되는 느낌을 받음.","결말부의 서사적 개연성을 보강하거나, 플레이 타임을 늘릴 수 있는 추가 콘텐츠 또는 사이드 퀘스트 요소 검토.",partial_match
success,132455011,695330,SEASON: A letter to the future,2023-02-09 04:53:18,2023-01-31,9.0,D0-D30,positive,11.65,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""A beautiful, meditative story. Gameplay is spent exploring, taking pictures, and scrapbooking.""}]",low,"명상적인 스토리와 탐험, 사진 촬영, 스크랩북 제작 등 여유로운 게임 플레이를 높게 평가함.",현재의 명상적이고 여유로운 게임 플레이 경험과 탐험/수집 요소의 조화를 유지할 것.,exact_match
success,132639973,695330,SEASON: A letter to the future,2023-02-11 17:42:47,2023-01-31,11.0,D0-D30,positive,8.216666666666667,1.0,0.5222930312156677,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""story and narrative have definitely left a deep impression""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""wonderful and relaxing game""}]",low,"스토리와 내러티브가 매우 인상적이며, 감성적이고 힐링되는 경험을 제공하는 훌륭한 게임임.","현재의 감성적인 스토리텔링과 분위기를 유지하고, 플레이어가 세계관에 더 몰입할 수 있는 추가적인 내러티브 요소나 기록물 등을 고려해볼 수 있음.",exact_match
success,132022988,695330,SEASON: A letter to the future,2023-02-01 20:25:51,2023-01-31,1.0,D0-D30,positive,6.333333333333333,1.0,0.5,positive,4.0,content_volume,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""really good atmosphere and time spent in the game""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""my only wish what a bit more encounters with people""}]",low,"분위기와 게임 경험은 훌륭하나, NPC와의 상호작용(만남)이 조금 더 많았으면 하는 아쉬움이 있음.",향후 업데이트나 차기작에서 NPC와의 상호작용 빈도나 대화 선택지를 늘려 세계관의 깊이를 더하는 방향을 고려할 것.,exact_match
success,132721122,695330,SEASON: A letter to the future,2023-02-12 17:19:01,2023-01-31,12.0,D0-D30,positive,7.583333333333333,1.0,0.523809552192688,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""truly an amazing game, light and calming""}]",low,가볍고 차분하면서도 깊이 있는 관찰 경험을 제공하는 아름다운 게임임.,현재의 아름다운 시각적 연출과 차분한 게임 플레이 경험을 유지 및 강화할 것.,exact_match
success,133368576,695330,SEASON: A letter to the future,2023-02-22 16:49:20,2023-01-31,22.0,D0-D30,negative,0.5833333333333334,5.0,0.4005436897277832,negative,2.0,story,"[{""category"": ""story"", ""sentiment"": ""negative"", ""evidence"": ""characters seem to be talking nonsense, pretentious dialogue""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""journal mechanic is dull from the start""}]",low,"게임의 대사가 지나치게 난해하고 허세스럽게 느껴지며, 저널 메커니즘이 지루하여 초반에 흥미를 잃음.",초반 대사의 전달 방식이나 몰입감을 높일 수 있는 연출 보완 고려.,exact_match
success,133278011,695330,SEASON: A letter to the future,2023-02-21 06:31:45,2023-01-31,21.0,D0-D30,positive,15.85,1.0,0.5,positive,4.0,positive_praise,"[{""category"": ""performance"", ""sentiment"": ""negative"", ""evidence"": ""ran like crap on my itty bitty notebook laptop, two fps""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""favorite game in years, gorgeous visuals, unique worldbuilding, lovely journal""}, {""category"": ""other"", ""sentiment"": ""neutral"", ""evidence"": ""wish there was a way to look at your journal afterward/export it as a pdf""}, {""category"": ""developer_communication"", ""sentiment"": ""negative"", ""evidence"": ""toxic company culture concerns""}]",low,게임 자체는 매우 훌륭하고 아름다우나 저사양 기기에서의 최적화 문제와 저널 내보내기 기능 부재가 아쉬움. 개발사 문화에 대한 우려도 언급됨.,저사양 최적화 개선 및 게임 내 저널을 외부(PDF 등)로 내보낼 수 있는 기능 추가 검토.,exact_match
success,132095047,695330,SEASON: A letter to the future,2023-02-03 00:39:55,2023-01-31,3.0,D0-D30,positive,5.583333333333333,0.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""calming and wholesome game, enjoyed talking with people, adored scrapbooking simulator""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""not enough room for me to fit everything I collected in the journal""}, {""category"": ""control"", ""sentiment"": ""negative"", ""evidence"": ""bike riding controls were a little odd, bike did not brake well""}]",medium,전반적으로 차분하고 몰입감 있는 스토리와 스크랩북 요소가 훌륭함. 다만 저널 용량 제한과 자전거 조작감(제동) 개선이 필요함.,저널 수집 공간 확장 및 자전거 조작감(특히 제동 성능) 개선 검토.,exact_match
success,132434857,695330,SEASON: A letter to the future,2023-02-08 18:55:58,2023-01-31,8.0,D0-D30,positive,11.05,1.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Really pretty game, with a lovely story. Really enjoyed filling the book.""}]",low,"아름다운 그래픽과 스토리, 창의적인 저널링 시스템에 매우 만족함. 적극 추천하는 긍정적인 리뷰.","현재의 아름다운 아트 스타일과 몰입감 있는 스토리텔링, 창의적인 저널링 시스템을 유지 및 강화할 것.",exact_match
success,132268814,695330,SEASON: A letter to the future,2023-02-05 16:19:30,2023-01-31,5.0,D0-D30,positive,8.75,3.0,0.5162994265556335,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""piece of artwork, relaxing, beautiful, captivating storytelling.""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""I wished we'd been given the chance to explore two or three other 'valleys' or cities.""}]",low,"예술적인 분위기와 스토리텔링에 깊이 감명받았으나, 더 많은 지역을 탐험하고 싶다는 아쉬움을 표함.","현재의 높은 예술적 완성도를 유지하고, 향후 업데이트나 차기작에서 탐험 가능한 지역의 볼륨을 확장하는 것을 고려할 것.",exact_match
success,132296127,695330,SEASON: A letter to the future,2023-02-06 01:32:44,2023-01-31,6.0,D0-D30,negative,10.233333333333333,174.0,0.7316446304321289,mixed,2.0,price_value,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""The journal is an interesting addition... It's a very thoughtful mechanic. The scenery is downright beautiful.""}, {""category"": ""price_value"", ""sentiment"": ""negative"", ""evidence"": ""overpriced for such a brief experience.""}, {""category"": ""graphics_audio"", ""sentiment"": ""negative"", ""evidence"": ""I personally don't care for the character art, as it borders on caricature.""}]",medium,"게임의 메커니즘과 비주얼은 훌륭하나, 짧은 플레이 타임 대비 가격이 비싸다고 느껴져 비추천함. 캐릭터 아트 스타일에 대한 호불호도 언급됨.","게임의 볼륨 대비 가격 책정에 대한 유저들의 피드백을 검토하고, 향후 할인 정책이나 콘텐츠 업데이트를 통해 가치를 보완할 필요가 있음.",partial_match
success,131964537,695330,SEASON: A letter to the future,2023-01-31 21:13:48,2023-01-31,0.0,D0-D30,positive,4.116666666666666,10.0,0.6557512283325195,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""A beautiful story that you explore through beautiful scenery.""}, {""category"": ""story"", ""sentiment"": ""positive"", ""evidence"": ""interesting balance of how your decisions affect your story, and how nothing you do can change the outcome.""}]",low,"아름다운 풍경과 스토리, 그리고 결과가 정해져 있음에도 선택이 스토리에 영향을 주는 독특한 균형감이 훌륭한 게임.","현재의 서사적 깊이와 시각적 연출의 강점을 유지하며, 플레이어의 선택이 주는 감정적 몰입감을 지속적으로 강화할 것.",exact_match
success,132154799,695330,SEASON: A letter to the future,2023-02-03 23:54:22,2023-01-31,3.0,D0-D30,positive,14.45,6.0,0.5652772188186646,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""A gorgeous and perfect relaxation game, just oozes cosiness!!""}]",low,"아름답고 완벽한 힐링 게임이며, 아늑한 분위기가 매우 뛰어남.","게임의 핵심 강점인 아늑하고 편안한 분위기를 유지하고, 이러한 감성적 경험을 극대화할 수 있는 콘텐츠를 지속적으로 제공할 것.",exact_match
success,133384591,695330,SEASON: A letter to the future,2023-02-22 22:36:11,2023-01-31,22.0,D0-D30,positive,5.266666666666667,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""This game creates a peaceful and calm ambiance while the characters progress through an emotional story.""}]",low,평화롭고 차분한 분위기와 감동적인 스토리가 어우러진 아름다운 게임.,"평화로운 분위기와 감동적인 서사의 조화를 유지하며, 플레이어에게 정서적 만족감을 주는 현재의 게임 디자인 방향성을 지속할 것.",exact_match
success,131974040,695330,SEASON: A letter to the future,2023-02-01 01:04:58,2023-01-31,1.0,D0-D30,positive,5.083333333333333,0.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""One of the better story games I have played in a while.""}, {""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""Had some visual bugs.""}]",low,"스토리와 분위기가 훌륭한 게임이나, 사소한 시각적 버그가 존재함.","현재의 훌륭한 스토리텔링과 분위기를 유지하되, 보고된 시각적 버그들을 수정하여 완성도를 높일 것.",exact_match
success,132407322,695330,SEASON: A letter to the future,2023-02-08 05:59:47,2023-01-31,8.0,D0-D30,positive,23.98333333333333,4.0,0.5657047033309937,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""The graphics alone had me hook, line, and sinker. This game is truly worth every penny.""}, {""category"": ""performance"", ""sentiment"": ""neutral"", ""evidence"": ""I wish I had better specs to run this game.""}]",low,"그래픽과 탐험 요소가 매우 만족스러운 게임으로, 더 많은 콘텐츠를 원함.","현재의 매력적인 그래픽과 탐험 경험을 유지하고, 향후 업데이트나 차기작에서 더 풍부한 콘텐츠를 제공할 것.",exact_match
success,133181427,695330,SEASON: A letter to the future,2023-02-19 16:10:16,2023-01-31,19.0,D0-D30,positive,6.016666666666667,1.0,0.4708904027938843,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""It's like if Proust made a video game.""}, {""category"": ""monetization"", ""sentiment"": ""neutral"", ""evidence"": ""I just wish there were micro-transactions.""}]",low,게임의 문학적 깊이를 높게 평가함. (마이크로 트랜잭션 언급은 농담조로 보임),게임의 독창적인 서사와 예술적 가치를 유지할 것. 마이크로 트랜잭션 제안은 게임의 성격과 맞지 않으므로 무시해도 무방함.,exact_match
success,132885682,695330,SEASON: A letter to the future,2023-02-15 09:35:22,2023-01-31,15.0,D0-D30,positive,5.283333333333333,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Beautiful game, worth every penny.""}]",low,아름다운 게임이며 가격 대비 가치가 충분하다고 평가함.,현재의 감성적인 아트 스타일과 내러티브 중심의 게임 디자인을 유지 및 강화할 것.,exact_match
success,133024433,695330,SEASON: A letter to the future,2023-02-17 11:22:58,2023-01-31,17.0,D0-D30,positive,9.733333333333333,0.0,0.5,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""calm, beautiful and mysterious world, loved the main tasks like scrapbooking.""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""It does feel on the short side.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""neutral"", ""evidence"": ""mechanics could be repetitive.""}]",low,"아름답고 신비로운 세계관과 스크랩북 시스템을 높게 평가하나, 분량이 짧고 반복적인 메커니즘에 대해 언급함.",스크랩북 시스템의 만족도가 높으므로 향후 콘텐츠 업데이트 시 수집 요소의 다양성을 보강하는 방향 고려.,exact_match
