recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence
187489614,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,8.633333333333333,0.0,0.5,positive_praise,긍정 칭찬,positive,전작 대비 발전된 게임성으로 지루할 틈 없이 몰입감 높음
187547543,1637400,Let's Cook Together 2,positive,positive,gameplay_loop,low,D0-D30,7.133333333333334,4.0,0.5631453394889832,positive_praise,긍정 칭찬,positive,This game is great. Like the first one. Very fun to play with a friends and love ones.
187547543,1637400,Let's Cook Together 2,positive,positive,gameplay_loop,low,D0-D30,7.133333333333334,4.0,0.5631453394889832,gameplay_loop,게임플레이 루프,neutral,I think it’s better to remove the stats because this game is about collaboration and the stats make it less so.
187643039,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,5.083333333333333,4.0,0.5578778386116028,positive_praise,긍정 칭찬,positive,"This game is really great. The maps have been great, the story is cute and corny. 10/10 game."
187643039,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,5.083333333333333,4.0,0.5578778386116028,performance,성능,positive,I have played 5 hours on my deck and it has run smoothly and not given me a single issue.
187681694,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,4.883333333333334,2.0,0.5192307829856873,positive_praise,긍정 칭찬,positive,"I played the previous game, and this one is even better! I highly recommend this one."
187681694,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,4.883333333333334,2.0,0.5192307829856873,graphics_audio,그래픽/사운드,neutral,"The art style isn’t exactly my favorite, but you can tell the developers put a lot of effort into it."
187837086,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,5.533333333333333,2.0,0.5263158082962036,positive_praise,긍정 칭찬,positive,Very fun! A more relaxed alternative to Overcooked and Diner Bros
189322927,1637400,Let's Cook Together 2,positive,positive,positive_praise,low,D0-D30,13.783333333333331,2.0,0.541284441947937,positive_praise,긍정 칭찬,positive,our favorite! Thank you for making such a fantastic game.
189620978,1637400,Let's Cook Together 2,positive,mixed,control,medium,D0-D30,15.5,1.0,0.5192307829856873,control,조작감,negative,characters have a noticeable amount inertia/momentum now which makes you feel sluggish
189620978,1637400,Let's Cook Together 2,positive,mixed,control,medium,D0-D30,15.5,1.0,0.5192307829856873,difficulty,난이도,negative,more complex level layouts and more difficult controls
189620978,1637400,Let's Cook Together 2,positive,mixed,control,medium,D0-D30,15.5,1.0,0.5192307829856873,positive_praise,긍정 칭찬,positive,increase in level complexity and the additional variety that comes with it is a big plus
139502999,1646380,Comrades and Barons: Gates of Freedom,positive,positive,positive_praise,low,D0-D30,1.0,6.0,0.541266918182373,positive_praise,긍정 칭찬,positive,game is really stright forward and I am liking it
139502999,1646380,Comrades and Barons: Gates of Freedom,positive,positive,positive_praise,low,D0-D30,1.0,6.0,0.541266918182373,crash,크래시,positive,crashing issue was resolved as well
139548470,1646380,Comrades and Barons: Gates of Freedom,positive,mixed,crash,high,D0-D30,0.25,1.0,0.5,crash,크래시,negative,others and myself have experinced crashing
139548470,1646380,Comrades and Barons: Gates of Freedom,positive,mixed,crash,high,D0-D30,0.25,1.0,0.5,gameplay_loop,게임플레이 루프,neutral,i wan to pick my own team
139548470,1646380,Comrades and Barons: Gates of Freedom,positive,mixed,crash,high,D0-D30,0.25,1.0,0.5,positive_praise,긍정 칭찬,positive,"This game is good, i love the game"
139556804,1646380,Comrades and Barons: Gates of Freedom,positive,positive,positive_praise,low,D0-D30,6.65,4.0,0.5454545617103577,positive_praise,긍정 칭찬,positive,"board game feel with historical flavour, cool way to learn about these events"
160874407,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,1.5666666666666669,6.0,0.5232135057449341,positive_praise,긍정 칭찬,positive,"graphics, dialogue and soundtrack are all great"
160874407,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,1.5666666666666669,6.0,0.5232135057449341,positive_praise,긍정 칭찬,positive,characters have entertaining personalities
160885947,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.3333333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,"Loved the graphics, the characters, and the music"
160905327,1652670,Street Shuffle,positive,mixed,ui_ux,medium,D0-D30,4.183333333333334,2.0,0.5,positive_praise,긍정 칭찬,positive,"animation, art style, idle animations, music are highlights"
160905327,1652670,Street Shuffle,positive,mixed,ui_ux,medium,D0-D30,4.183333333333334,2.0,0.5,ui_ux,UI/UX,negative,"wording of cards is a bit weird, can be misinterpreted"
160905327,1652670,Street Shuffle,positive,mixed,ui_ux,medium,D0-D30,4.183333333333334,2.0,0.5,ui_ux,UI/UX,negative,not fully seeing what upgrades character can mess with deck making
160905327,1652670,Street Shuffle,positive,mixed,ui_ux,medium,D0-D30,4.183333333333334,2.0,0.5,bug,버그,negative,winning a fight with full health achievement is not working
161021004,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,5.35,5.0,0.5436952710151672,positive_praise,긍정 칭찬,positive,"well designed, rewarding gameplay, fun character designs, good soundtrack, worth the money"
161036902,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,1.4833333333333334,5.0,0.5189083814620972,positive_praise,긍정 칭찬,positive,i love you [character names]
161082299,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,2.583333333333333,3.0,0.5,positive_praise,긍정 칭찬,positive,"Fun, funky music and cute visual design, nice rhythm to the card battling, easy to jump in"
161121919,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.0833333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,Fantastic Game! The card game based battle mechanics are pretty addicting.
161122911,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.0833333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,"Easy to get into, cool graphics, groovy music, and overall fun vibe."
161122911,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.0833333333333333,2.0,0.5,ui_ux,UI/UX,positive,It has great dialog but I like that it gives the option to skip it.
161191648,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.65,4.0,0.5,positive_praise,긍정 칭찬,positive,Really enjoyed the art work and the animation style.
161191648,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.65,4.0,0.5,balance,밸런스,positive,None of the abilities seem to be over powered and the game is pretty balanced.
161191648,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.65,4.0,0.5,story,스토리,positive,I cant wait for future updates to see how the storytelling progresses.
161277423,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,2.7,3.0,0.5,positive_praise,긍정 칭찬,positive,"The art is great, the music is fun, and I'm really enjoying the story so far!"
161277423,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,2.7,3.0,0.5,difficulty,난이도,positive,The game is challenging in a fun way
161301576,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,3.216666666666667,3.0,0.5,positive_praise,긍정 칭찬,positive,"cute and charming art with fun characters, well written and funny dialogue!"
161301576,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,3.216666666666667,3.0,0.5,gameplay_loop,게임플레이 루프,positive,good amount of challenge to the fights and they really make you strategize.
161320827,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,4.233333333333333,2.0,0.5,positive_praise,긍정 칭찬,positive,game play was really addicting in such a fun way! The art is so cute and the character designs are so colorful and unique.
161320827,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,4.233333333333333,2.0,0.5,gameplay_loop,게임플레이 루프,positive,"game play mechanics, once you learn them, it's so fun to just get into the flow of each battle!"
161409565,1652670,Street Shuffle,negative,negative,balance,high,D0-D30,0.7333333333333333,2.0,0.4434473216533661,balance,밸런스,negative,초반 전투에서 적의 방어/회복 및 공격력 증가 메커니즘이 너무 강력함
161409565,1652670,Street Shuffle,negative,negative,balance,high,D0-D30,0.7333333333333333,2.0,0.4434473216533661,gameplay_loop,게임플레이 루프,negative,전투가 너무 길어짐(hour long fights)
161467869,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,0.9833333333333332,3.0,0.5,positive_praise,긍정 칭찬,positive,"카드 시스템이 재미있고 튜토리얼이 친절함, 캐릭터와 대사가 매력적임"
162447277,1652670,Street Shuffle,positive,positive,graphics_audio,medium,D0-D30,5.666666666666667,2.0,0.4950900077819824,graphics_audio,그래픽/사운드,negative,사운드트랙이 반복적임
162447277,1652670,Street Shuffle,positive,positive,graphics_audio,medium,D0-D30,5.666666666666667,2.0,0.4950900077819824,positive_praise,긍정 칭찬,positive,게임플레이가 탄탄하고 캐릭터가 매력적임
162512160,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,8.666666666666666,4.0,0.512360692024231,positive_praise,긍정 칭찬,positive,"characters, gameplay, funny moments, friendship, engaging card battler"
162512160,1652670,Street Shuffle,positive,positive,positive_praise,low,D0-D30,8.666666666666666,4.0,0.512360692024231,gameplay_loop,게임플레이 루프,negative,enemies get a bit repetitive
196489219,1656050,Remnants of the Rift,negative,negative,gameplay_loop,medium,D0-D30,1.4,3.0,0.5138936638832092,gameplay_loop,게임플레이 루프,negative,takes too long to change up your toolkit in any meaningful way
196489219,1656050,Remnants of the Rift,negative,negative,gameplay_loop,medium,D0-D30,1.4,3.0,0.5138936638832092,progression_grind,성장/반복 노가다,negative,getting a pittance of credits each run to upgrade health
196489219,1656050,Remnants of the Rift,negative,negative,gameplay_loop,medium,D0-D30,1.4,3.0,0.5138936638832092,balance,밸런스,negative,"ability that needs specific circumstances, damage capabilities spread thin"
148041474,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.25,16.0,0.6278932690620422,positive_praise,긍정 칭찬,positive,love this game and minigames included in it
148043769,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.1333333333333333,1.0,0.5,positive_praise,긍정 칭찬,positive,미니게임 연습 기능과 다양한 잠금 해제 요소가 만족스러움
148043769,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.1333333333333333,1.0,0.5,difficulty,난이도,positive,도전적인 업적 난이도가 적절함
148050433,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,2.9833333333333334,22.0,0.675775408744812,positive_praise,긍정 칭찬,positive,"가격 대비 훌륭한 콘텐츠와 재미, 스팀덱 최적화 우수"
148050433,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,2.9833333333333334,22.0,0.675775408744812,gameplay_loop,게임플레이 루프,positive,와리오웨어 스타일의 매력적인 미니게임들
148060682,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,0.5333333333333333,7.0,0.4090011715888977,positive_praise,긍정 칭찬,positive,"음악이 좋고 스팀덱에서 잘 작동함, 조작 편의성 높음"
148060682,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,0.5333333333333333,7.0,0.4090011715888977,ui_ux,UI/UX,positive,한 손가락으로 조작 가능한 메뉴 및 옵션 구성
148116155,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.3333333333333333,6.0,0.52173912525177,positive_praise,긍정 칭찬,positive,"Games are fun and varied, decent humour."
148116155,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.3333333333333333,6.0,0.52173912525177,content_volume,콘텐츠 분량,positive,I'd be interested in an expansion pack.
148158519,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,0.25,3.0,0.5,positive_praise,긍정 칭찬,positive,Do you like nails with milk for breakfast? Than this is the game for you
148178294,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,0.95,3.0,0.5,content_volume,콘텐츠 분량,neutral,Each is so fleeting that you might blink and miss them. It's like a buffet of gaming appetizers but without the main course.
148178294,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,0.95,3.0,0.5,control,조작감,neutral,You're playing with just ONE button.
148245593,1659150,SUPER 56,positive,mixed,difficulty,medium,D0-D30,1.1333333333333333,3.0,0.5,difficulty,난이도,negative,"some of the minigames get waaaay too long and tight with the time, they often get in unfair territory"
148245593,1659150,SUPER 56,positive,mixed,difficulty,medium,D0-D30,1.1333333333333333,3.0,0.5,positive_praise,긍정 칭찬,positive,"fun, charming game with great replayability"
148309128,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,1.8333333333333333,5.0,0.5172414183616638,positive_praise,긍정 칭찬,positive,"The perfect game for sickos who count WarioWare, Work Time Fun, and the Bishi Bashi series among their favorite games."
148356635,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,8.983333333333333,3.0,0.5,positive_praise,긍정 칭찬,positive,fabulous collection of mini-games!
148357085,1659150,SUPER 56,positive,positive,positive_praise,low,D0-D30,4.65,3.0,0.5,positive_praise,긍정 칭찬,positive,Loving everything so far. Going to go down as a classic.
148366394,1659150,SUPER 56,positive,positive,gameplay_loop,medium,D0-D30,1.5666666666666669,4.0,0.5,difficulty,난이도,negative,The fly speed is kind of unfair lmao
148366394,1659150,SUPER 56,positive,positive,gameplay_loop,medium,D0-D30,1.5666666666666669,4.0,0.5,gameplay_loop,게임플레이 루프,positive,"The gameplays is press A to win, literally but it can be quite challenging"
148366394,1659150,SUPER 56,positive,positive,gameplay_loop,medium,D0-D30,1.5666666666666669,4.0,0.5,graphics_audio,그래픽/사운드,neutral,Music: there's a few of those mostly remix of the main menu
148366394,1659150,SUPER 56,positive,positive,gameplay_loop,medium,D0-D30,1.5666666666666669,4.0,0.5,bug,버그,negative,there's a few bug here and there in practice mode
148366394,1659150,SUPER 56,positive,positive,gameplay_loop,medium,D0-D30,1.5666666666666669,4.0,0.5,content_volume,콘텐츠 분량,positive,i wish even though the game has 56 micro games that there will be even more with update
