recommendationid,appid,game_name,language,review_datetime,release_date,days_from_release,release_period,release_period_detail,steam_label_text,voted_up,playtime_at_review_hours,playtime_stage,votes_up,weighted_vote_score,received_for_free,written_during_early_access,price,price_group,genres_text,categories_text,top_steam_tags_text,review_text_for_llm,is_meaningful_review,meaningless_reason,source_run
176870283,2990640,Endoparasitic 2,english,2024-10-12 05:09:55,2024-10-01,11,D0-D30,D8-D30,positive,1.0,7.433333333333334,mid,0,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Pretty good game. The one handed mechanic is absolutely amazing and makes the game really interesting, the whole movement and reloading system is great and I liked how crafting and resource management was tied into it. I'm not the biggest fan of how the music was executed, with the exception being during dark areas, but I still think the music was good. The story I thought was alright, though I haven't actually played the original, only watched it and spoiled it for myself on youtube, I still like the story from the original a lot better. There it focuses a lot more on the study of this ancient parasite older than the universe itself with cryptic but interesting motives where it zombifies some and ""chooses"" others and kinda works with them. This second game kind of takes all that and throws it out, and now the one person the parasite chose over everyone else just has been corrupted by the parasite and now its only motive is to just spread like any other virus. Which like, yeah ok, but the previous premise was a lot more interesting. I think this a case where the game definitely could have benefited from a more cryptic ending that focuses on the ancient and sort of godlike status of",1.0,meaningful,endoparasitic_2
176885029,2990640,Endoparasitic 2,english,2024-10-12 11:03:19,2024-10-01,11,D0-D30,D8-D30,positive,1.0,1.1166666666666667,early,1,0.4611650705337524,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Was cool while I played it. I just felt like replayability wasn't gonna be a big thing for me so I refunded it. 
BUT still 10/10 the short bit that I played. Loved how the game played, the whole one handed, manually having to do every action is new, and games now a days are missing ideas like that (I know the first one did that but I didn't play it)",1.0,meaningful,endoparasitic_2
176911169,2990640,Endoparasitic 2,english,2024-10-12 18:00:03,2024-10-01,11,D0-D30,D8-D30,positive,1.0,9.566666666666666,mid,1,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Fun and short game, reminds me of the good old browser flash games but at a better quality",1.0,meaningful,endoparasitic_2
177003176,2990640,Endoparasitic 2,english,2024-10-13 22:06:09,2024-10-01,12,D0-D30,D8-D30,positive,1.0,3.933333333333333,mid,0,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,pretty cool but the limbs are more annoying than the rats ngl,1.0,meaningful,endoparasitic_2
177065670,2990640,Endoparasitic 2,english,2024-10-14 22:43:33,2024-10-01,13,D0-D30,D8-D30,positive,1.0,10.866666666666667,late,0,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"It's a pretty fun and challenging game tbh
Just recently 100% it
But it is kinda short-ish
I'd love to do more stuff with the new tools the sequel gave us",1.0,meaningful,endoparasitic_2
177074570,2990640,Endoparasitic 2,english,2024-10-15 02:47:41,2024-10-01,14,D0-D30,D8-D30,positive,1.0,15.816666666666666,late,2,0.5589559078216553,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Good sequel to the original, the old storage system was pretty annoying to deal with so i'm glad they allowed for encumbrance to be a thing. If only people actually played the game, and told me where to get all the pocket watches. One last thing, the boss fight, is more like the first game's boss fight, as its extremely short, and really REALLY over prepares you. The molecule fabricators were most likely added for people who didn't hoard supplies. But still, its a fun, short game that took me over 1 1/2 weeks to finish.",1.0,meaningful,endoparasitic_2
177215847,2990640,Endoparasitic 2,english,2024-10-17 15:17:24,2024-10-01,16,D0-D30,D8-D30,positive,1.0,12.5,late,1,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Played the first one and I loved it, I counted down the days for this release and it did not dissapoint.

Kept everything that made the original great and expanded on the mechanics and made it more polished in every way, new enemies and weapons are engaging and crafting is simple yet provides a new mechanic to manage.

I highly recommend picking this one up.",1.0,meaningful,endoparasitic_2
177257187,2990640,Endoparasitic 2,english,2024-10-18 08:48:19,2024-10-01,17,D0-D30,D8-D30,negative,0.0,6.45,mid,2,0.5034964680671692,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"I have A very Mixed opinion On this Game, On the positives The Game Looks Great, the New Zombies Are Better In Every way and i enjoy The puzzles And all of the voice actors did a great job. But There are A lot of problems, There are Only 2 Guns, Not Counting the scanner Which is Less Then Half Then The First, There are also Fewer enemy's, The Limbs enemy's Feel cheap To get hit by, Where as the rats in the first game had a clear warning, The Darkness isn't Hard Its just frustrating, Its way to easy To open Your Bag when your in a Fight And i find the game gives you to much Heath And Most Disappointing is the Ending Its just The Protagonist Just saying ""What a waste, ill Fix This."" After Killing the final Boss Which Has A lot of problems, The Lever Mechanics are Cool But Its Just a waste of time In a boss Fight Where all you do Is Face tank and Spam it With The Shotgun. I feel this game is one step Forward two Steps Back, I would recommend the first one But not this one",1.0,meaningful,endoparasitic_2
177292517,2990640,Endoparasitic 2,english,2024-10-18 20:59:20,2024-10-01,17,D0-D30,D8-D30,positive,1.0,5.95,mid,0,0.4773269593715668,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,The game is fun but the game some times shoot after I reload and I wast bullets and is annoying.,1.0,meaningful,endoparasitic_2
177312274,2990640,Endoparasitic 2,english,2024-10-19 05:09:18,2024-10-01,18,D0-D30,D8-D30,positive,1.0,6.416666666666667,mid,0,0.5,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Extremely good, an amazing sequel to an amazing game, tons of fountain pens, drugs, and nitro, the only problem is that it can feel a little repetitive due to how simple the game is, but still a really good game.",1.0,meaningful,endoparasitic_2
177354034,2990640,Endoparasitic 2,english,2024-10-19 19:01:13,2024-10-01,18,D0-D30,D8-D30,positive,1.0,15.25,late,0,0.4940792024135589,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"the first game felt like it was not going to get a sequal but the game dev managed to surprise me when i heard endoparacitic 2 was being release. the new mechanics in this game are a lot better(inventory, weapons, meds etc. they wheren't too many bugs when playing and the ending was a lot better!",1.0,meaningful,endoparasitic_2
177406868,2990640,Endoparasitic 2,english,2024-10-20 14:16:17,2024-10-01,19,D0-D30,D8-D30,positive,1.0,6.4,mid,0,0.4759887456893921,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"Very  interesting concept for a game. Gets a bit repetitive at the end and the final boss is kinda strange on a gimmicky side, but overall very cool",1.0,meaningful,endoparasitic_2
177477419,2990640,Endoparasitic 2,english,2024-10-21 17:24:43,2024-10-01,20,D0-D30,D8-D30,positive,1.0,10.083333333333334,late,4,0.4946372210979461,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"I was playing this game but I had to go, and was too lazy to close the game and put my computer to sleep, so I racked up like 4-5 hours of just idling on the pause menu.

The place I went to was a restaurant, I don't remember the name of the franchise, but I do know it was a Brazilian steakhouse, second time I went there. Really really good food, I wish I could go more often considering how good the meats they served were, but that excellency comes with a big price. Both times i went, the places were the same in everything but location, staff, and layout, so it was kind of stupid to go to the second location when it was much farther away.

Oh the game is also good, I guess",1.0,meaningful,endoparasitic_2
177506099,2990640,Endoparasitic 2,english,2024-10-22 06:04:20,2024-10-01,21,D0-D30,D8-D30,positive,1.0,18.116666666666667,late,4,0.5779876708984375,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,oh my god its good play it now storyline is fire gameplay is fire,1.0,meaningful,endoparasitic_2
177530080,2990640,Endoparasitic 2,english,2024-10-22 15:37:31,2024-10-01,21,D0-D30,D8-D30,positive,1.0,14.75,late,3,0.5485074520111084,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"replaying it a year later, and it's better than i remember. i still think the first endoparasitic is better, but this game is an interesting sequel thats worth a play",1.0,meaningful,endoparasitic_2
177542717,2990640,Endoparasitic 2,english,2024-10-22 18:58:31,2024-10-01,21,D0-D30,D8-D30,positive,1.0,19.65,late,9,0.647904634475708,0.0,0.0,11.99,10-20,"Action, Adventure, Indie","Single-player, Family Sharing",,"I really enjoyed this game. It takes all the things that made the first game great and adds to them to make an even better experience. This definitely feels more like a survival horror, with me constantly debating if I should use my resources to make more ammo or if I should focus on healing items. In addition, the levels are non-linear in a way which encourages exploration while also still being directed enough that I was almost never stuck for a period of time long enough to be annoying.
Another improvement is with the story, spoilers follow. [spoiler] In this game, it feels much better to play as Cynte. An issue I had with the first game was that I didn't like Cynte, and I didn't want to play as him. He felt cartoonishly evil with no redeeming qualities. This game actually makes him a far more complex character, us getting to see parts of him that might be relatable (his grappling with his own survival, his annoyance with the bourgeoisie, [strike]old man yaoi[/strike].) He's still not a good person, but he doesn't have to be because feels like a person, which is enough to make my time with him feel more worthwhile. [/spoiler]
My only gripe is that maybe there are too many reso",1.0,meaningful,endoparasitic_2
